"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3","WT_100_1","WT_100_2","WT_100_3","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"GOBP_CD40_SIGNALING_PATHWAY",-0.400978493852897,-0.0956575074313597,-0.168655984686946,-0.465956511776095,-0.044286096082253,0.00286899259257165,-0.11566290850148,-0.0280362271634394,0.397359687665006,-0.0721789370771699,-0.290859180133031,-0.380656458239675,0.502683770901705,0.382940831461922,0.0268660946288549,0.52278101258568,-0.33513569457474,0.267859137104758
"GOBP_NEURONAL_SIGNAL_TRANSDUCTION",-0.0215624935178055,0.434129377521284,-0.389631444362002,0.294917322767413,-0.33174371559644,-0.105725545214439,0.165128503802577,0.195394900875072,0.192925180519411,0.13784759563686,0.229344394042499,0.500423345911388,0.464714491911853,-0.489930793296152,-0.58289156359157,-0.0586671293582218,-0.202419215926768,-0.663098429732304
"GOBP_NEGATIVE_REGULATION_OF_SIGNALING",0.000256074746428692,0.0176150086313797,-0.00970122235874432,0.121042413381881,0.137095416396357,0.197927167909827,-0.101542957465667,-0.203880497984187,-0.0151046617956947,-0.304174395989808,-0.301125362012959,-0.286701818592396,0.261025609798626,0.174407486876693,0.1209054102091,0.239091970989804,-0.0643876300520296,0.0601642032407632
"GOBP_ADAPTATION_OF_SIGNALING_PATHWAY",-0.242367980739045,-0.173912009659287,0.0247326332752894,-0.0691002358760899,0.298652348034749,-0.143120566686893,-0.303576144754761,-0.150536119575624,0.0304502715567123,-0.187546588133474,-0.0823862407726225,-0.263174792935385,0.477550665281313,0.55026562800972,0.266044647870351,0.216877197035181,-0.0614582310456396,0.000251334235494449
"GOBP_SIGNAL_RELEASE",0.0848681754306982,0.0606072315260513,0.00337336128931812,0.0631922594533875,0.0824546814594718,0.0712991916548843,-0.146798257448463,-0.0692320545325544,-0.0190699236690242,-0.146989974351035,-0.216518174655962,-0.162001819386586,0.190506028569041,0.0934855331257856,0.025498686696913,0.191116553976801,-0.0391816403168607,0.0292588815217077
"GOBP_INTRACELLULAR_MONOATOMIC_ANION_HOMEOSTASIS",0.151802349372789,0.319202772781527,0.383190246477098,0.172098362066664,0.386780572428434,0.380470907691004,-0.411990192852548,-0.0908008629794229,-0.193264957989545,-0.37635849641282,-0.489677254982063,-0.383694538589493,0.213169815078183,0.247548918581264,-0.0347872636471862,0.211427505241741,-0.0893366112211207,0.0487290908636253
"GOBP_INTRACELLULAR_POTASSIUM_ION_HOMEOSTASIS",0.0695710449492254,0.0658597422808797,0.194920048608495,-0.163533288780708,0.394517530270284,-0.351382225395185,-0.262161401202665,-0.431663169515648,-0.331913776191435,-0.367190948877744,-0.138689276392941,0.0374953736814213,0.016208162093683,0.293757947802786,0.293244813785933,-0.150764834047106,-0.0454801242056503,0.481725693590303
"GOBP_ESTABLISHMENT_OF_CELL_POLARITY",0.136607324304252,0.152944434059067,0.0775441117661251,0.109270200768599,0.18600397937779,0.299936615852816,-0.371898217244308,-0.380993297758358,-0.206362685257886,-0.428838761404562,-0.355382104437102,-0.343254359767319,0.324787448746757,0.279080546615788,0.220152852168393,0.295137724057917,0.0666681510943261,0.255265710615856
"GOBP_MAINTENANCE_OF_CELL_POLARITY",0.379675072639114,0.530709189163287,0.35747642522406,0.0564516050974534,0.0130283025932779,-0.323034997300801,-0.300855364627104,-0.449491990917966,-0.153738701495491,-0.339985538171492,-0.382245401499891,-0.136315787596378,0.389511777187295,0.284807310960419,0.176340070179891,-0.0404133182882761,-0.369683762308345,-0.0568228421873652
"GOBP_ACTIN_FILAMENT_BASED_PROCESS",0.0542179012038869,0.101612489052136,0.0694528428928931,0.0739987453999528,0.0745959647488589,0.12464458447921,-0.199621704651406,-0.273619840283095,-0.0811627750335656,-0.26643232640384,-0.258293879984076,-0.267377887710526,0.270603569509658,0.199791054605681,0.139622579642923,0.160002742719989,-0.0584719763161507,0.0895061115808957
"GOBP_CELL_PROJECTION_ORGANIZATION",0.0580655621588642,0.0501566014614963,-0.0437722730866765,0.0277711729245362,0.00402759028697876,0.11152497081038,-0.117492342282401,-0.176586620149448,-0.0717553178391514,-0.227721517829937,-0.196536117372784,-0.217336904517208,0.199877909177928,0.17988595561427,0.190153327428716,0.162439621811799,-0.0812908233981491,0.038268129628202
"GOBP_CELL_PROJECTION_ASSEMBLY",0.0343190369708723,-0.0188717412463008,-0.087500169469363,-0.0400666381536268,-0.0819787450336659,0.078393028574904,-0.0585795726620109,-0.128050655400964,-0.104365170423457,-0.146308186138537,-0.153392769579199,-0.176301448651307,0.215746585186379,0.183727537180896,0.198390212762959,0.214948899735004,-0.209439296470696,-0.0241142711264056
"GOBP_LAMELLIPODIUM_ASSEMBLY",0.084833996347631,0.0135239014051239,-0.0367392436731798,0.00975354196370826,0.0654853806547407,0.218734231330336,-0.211146432545087,-0.332789864877292,-0.258518740837659,-0.293917051954439,-0.351066769983472,-0.349247961360726,0.274621109120123,0.252963280432423,0.324103437877195,0.436378880789128,-0.191411806677057,0.117071727305386
"GOBP_MICROVILLUS_ASSEMBLY",0.0925255846397217,-0.0836613011343378,0.0142166818814218,-0.327004072685429,-0.0835685960248656,0.353203668491324,0.0206536327476657,-0.347329542730994,-0.376313640626459,-0.364461605213993,-0.242459565612416,-0.381047583855388,0.422921474938223,0.450412553571908,0.425123395772312,0.376065730242946,-0.112980222289109,-0.00466288708611501
"GOBP_ACTIN_FILAMENT_POLYMERIZATION",0.0350272907322951,0.120824784655134,-0.0219274893011354,-0.0206081179237983,0.128569506716866,0.0984932971179215,-0.165571343360896,-0.261820228556811,0.0300983605602849,-0.266993879204264,-0.31638612001202,-0.319845415553104,0.335917346273694,0.184031442548097,0.141474085854583,0.228649372239209,-0.189844476965565,0.135295093443886
"GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION",0.337609137240389,0.183444072477902,0.164934129931829,0.0634354758389626,0.275213953718088,0.0609584903852104,-0.331410124008047,-0.361225685252321,-0.287418122361038,-0.362629753590443,-0.388970648084338,-0.412985443875919,0.28054643880133,0.327436737462455,0.337854880302086,0.191920136711973,-0.100313797966916,0.107745061183309
"GOBP_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",-0.407256943942686,-0.247856361054085,0.416195698313216,-0.301506034889012,-0.366456094392098,0.409650296035235,-0.162742479149934,-0.0648534551778769,0.00808212260900215,0.0127737953149284,0.0674650512363848,0.142417514845785,0.161656205869618,0.0812913898266152,-0.142577299788696,-0.124740582398894,0.192284326847735,0.225254307725634
"GOBP_ACTIN_MODIFICATION",-0.0412589212596186,-0.110989967576119,-0.484008175862908,-0.0255789837539744,-0.220867719008095,0.541882705380868,0.341219386621244,-0.271678171480482,0.151012239304842,-0.519503871510585,-0.373230368500317,-0.522563400042418,0.729909661145575,-0.117382140465607,-0.125233988867531,0.472485923211883,0.110535007873374,0.249928235891723
"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT",0.0341111537866655,0.123484751267144,0.235058715536642,0.266160928018796,0.0899734095729052,0.132096612768355,-0.254589964086898,-0.330748487517352,-0.171513262796092,-0.269342080384466,-0.223915649055423,-0.201746466363167,0.144316545913966,0.170792549875802,0.223560148512757,0.0131742177682742,0.065736401519661,0.0643996793610894
"GOBP_INSULIN_PROCESSING",0.704588919432872,0.438987408565248,0.503741813142595,0.334536496992738,0.138168591562448,-0.379833445354275,-0.568353786405907,-0.557200458192251,-0.491548991316694,-0.52123511166291,-0.406580433682356,-0.486094144173352,0.432675959300684,0.514077203764065,0.198183147879641,0.515584063233131,0.143142816643218,-0.0978284309793663
"GOBP_INSULIN_SECRETION",-0.00904485360109025,0.00156215260989953,-0.0524695313470067,0.0682225652990331,0.0975642452542364,0.059420002645792,-0.148875215913978,0.0292708715547464,0.146579270595399,-0.11488276883115,-0.18126321492505,-0.182281561631985,0.209498848078957,0.141881208179556,-0.0599979714727589,0.217472768822734,-0.105836502271634,0.043432116993658
"GOBP_PROTEIN_REPAIR",0.292495930320841,0.407239233774728,0.37714554751151,0.248344148221598,-0.345543169694169,0.0349238193216522,-0.434743485234965,-0.380695504581537,0.237089057869704,-0.00839116037601892,-0.0346998322816731,-0.226234131408479,0.619665834453463,0.475879036091148,-0.508488767640928,-0.0351449971192188,-0.646435699957564,-0.288751063498758
"GOBP_HEMOPOIESIS",0.0134807400345919,0.0133182936357079,-0.0754481990236977,0.10193037760273,0.0808407427842753,0.288897785307534,-0.1472190134301,-0.224418448400925,-0.0294788231006873,-0.347058290707363,-0.328602510258237,-0.351955760679497,0.331961466429407,0.256846807186272,0.195005262557977,0.239147237801133,-0.122322858522478,0.113234213726272
"GOBP_MYELOID_CELL_DIFFERENTIATION",-0.00217389548186056,-0.00320138836782752,-0.0436863910181506,0.123681620479169,0.0473393625120636,0.316063246868262,-0.130976420341738,-0.249600878422326,-0.0766861668915418,-0.362905346239226,-0.310297223348258,-0.335008446961674,0.352570784920383,0.275152224170897,0.189888843084528,0.207979683262868,-0.1142765757025,0.104748090121775
"GOBP_REGULATION_OF_ENDOCYTOSIS",0.204911463014472,0.125967477501258,0.116277067498505,0.0239989637917714,0.0442676803969199,0.235063388771754,-0.206740778396381,-0.327455398188046,-0.0154809371299224,-0.348048969864603,-0.293742153137561,-0.372338661912412,0.300805476770628,0.337471508193978,0.217289351810081,0.196220008369767,-0.11972527653429,0.0367132908949504
"GOBP_NATURAL_KILLER_CELL_ACTIVATION",0.0527666422558196,0.0778903207011474,0.147565152868278,-0.0383834372567987,0.095673845271089,0.173830268148287,-0.10374033148735,-0.262920844147957,-0.0653886664777854,-0.290870983864876,-0.339586635222255,-0.330280203822014,0.413861465403,0.204392949500855,0.189552868937148,0.206406856395825,-0.048252001188781,0.0126656023918104
"GOBP_WATER_HOMEOSTASIS",0.0685477606312069,0.202579454747746,0.0578815260656285,-0.0916536030316758,0.348185476153762,0.128576304759082,-0.0584689240804024,-0.155419029594841,-0.240194319404858,-0.26191631756114,-0.260746038796903,-0.279761609166672,0.237226568619684,-0.0859258810461547,-0.153512628279561,0.382338991109285,-0.039035596624122,0.0178745568156456
"GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY",0.0840258237492877,0.0558958906836628,-0.0252292889519181,0.231067286333604,0.219733627205114,0.206537455045462,-0.0490822889379312,-0.234500690079841,-0.105565809489039,-0.308543380115353,-0.29732142852434,-0.220906480545752,0.167410322182941,0.136928099140962,0.167159680061264,0.17623036189333,-0.0276887903370936,0.0911400086946774
"GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.214629460336248,-0.0470957052229279,0.0281614902616307,0.157725234708607,0.0559600554227293,0.182753711199403,0.00668784409056769,-0.18906543384983,-0.0471762298335945,-0.253841580979725,-0.233884703846114,-0.204527022754124,0.22543977821797,0.179681906229348,0.0882619157148065,0.112818294351968,-0.135673758138265,0.0129628637264304
"GOBP_SPHINGOLIPID_CATABOLIC_PROCESS",0.277888766835698,0.27738020197217,0.416289103401731,-0.068548596560714,0.123338706969231,-0.0495399114487058,-0.298123107181885,-0.353149643237186,-0.271623166917536,-0.503817516088913,-0.531213726433769,-0.328793324744356,0.429923195056904,0.494678059282506,0.36139257065321,-0.0219226927039229,-0.178709293265983,0.00052737010594589
"GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",-0.377488730273459,-0.435645314486904,-0.44641668318695,-0.324736494347123,-0.311445150861483,0.386073806066094,0.524229209141585,0.445454436089922,0.171174835876528,0.0308593443945532,0.195070041679453,-0.367374434634016,0.341413658694009,-0.240258243025284,-0.110272048324955,0.200253504468425,-0.497670979998042,-0.10516712413456
"GOBP_REGULATION_OF_CELL_ADHESION",0.020774850896046,0.0790756663513291,0.085763665917959,0.174957656990767,0.168971851082475,0.18515050904163,-0.187787789542956,-0.261042338371131,-0.0124976144666905,-0.341526206797909,-0.325516289173969,-0.297309157413369,0.280873566539632,0.252296668658389,0.132649973474631,0.143933922204499,-0.023705420935314,0.0754732968279519
"GOBP_PANCREATIC_JUICE_SECRETION",0.199730425344416,0.341347057852432,0.445347292142276,-0.108269388715561,0.266751633260784,-0.306614615724035,-0.138361528311966,-0.367488065403965,-0.268784470952881,0.0144770554310787,-0.266201715083541,0.120556783940447,0.19089298134331,-0.035969889460399,-0.353515926964054,-0.22456710869062,0.00816618732936175,-0.100441079643311
"GOBP_REGULATION_OF_PROTEOLYSIS",0.0172371834491654,0.0308766524496386,-0.105437909308263,0.0171417459698571,0.103940671536985,0.230659606673571,-0.0846964076466987,-0.189439507919126,0.0227616688497619,-0.29609599288656,-0.300855726564473,-0.315714286028405,0.338027089055014,0.189794649077263,0.198602814118093,0.232931813628193,-0.163856267561209,0.105920059103138
"GOBP_PROTEIN_CATABOLIC_PROCESS",0.0428951448820386,0.0090269388659858,-0.162111190240751,0.0365725709415041,0.0628774838870545,0.28526019710986,-0.093271001864084,-0.272943105924338,-0.0345807979454748,-0.386963762735418,-0.366385842222488,-0.438727253938148,0.397006361355736,0.300062148468161,0.291575428528509,0.394894920555112,-0.301503680449602,0.206284899111885
"GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS",0.31646475779961,0.292337514751419,0.139165069481435,0.0449367299551243,0.0486066351527817,0.285209463270105,-0.382496394348986,-0.379319825700624,-0.415427015081905,-0.477112398794708,-0.398695847738029,-0.333555675148821,0.403953783636415,0.345389668487333,0.34514270015808,0.351459365022454,0.382951889622726,0.349452153081992
"GOBP_PROTEOGLYCAN_CATABOLIC_PROCESS",-0.2212237421937,0.116649833758481,0.367718934877351,0.0532068970190832,0.0697245591794601,-0.164683836396867,-0.501465835792699,-0.20645883833324,-0.24679572589961,-0.259071092461089,-0.108260267106972,-0.312181450708026,0.671095939581693,0.296581177783126,-0.0203846536345187,-0.319605283197971,-0.314510203359581,0.119377507855131
"GOBP_PLATELET_ACTIVATION",-0.00698753930497786,0.0244000958353566,0.0788591647987799,0.0599504190541894,0.152122663630881,0.0880203519282423,-0.158064777335461,-0.342925450792794,0.0370024880406667,-0.292357131732871,-0.343232837581679,-0.210693232256585,0.282773301210919,0.265443283665285,0.150336228973903,0.222536322640043,-0.097691020583188,0.129559403873549
"GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION",-0.284666002806025,-0.148389101731291,-0.173679912499899,0.462340162068816,0.497672492303956,0.630969902847537,0.00443256444453605,-0.17551959460951,0.0470389636758727,-0.615391629924335,-0.604858751731523,-0.750360815997086,0.379157933394162,0.0252036268634182,-0.180282534936736,0.656639004149509,0.293065688581664,0.575860854955017
"GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",0.117206907799219,-0.00387123669370174,0.0349605564414983,0.296144611379631,0.160179618120378,0.313791862500851,-0.0182623798169216,-0.295387461831563,-0.122599211485784,-0.346441990461885,-0.338544335632342,-0.245454574200538,0.0874196173930702,0.242322226490953,0.162988438152474,0.266088154719234,-0.0692671766665507,0.0730710392032024
"GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",-0.00043746404507386,0.0839836987539545,-0.0710525047327207,0.145663757389803,0.226017946916149,0.119279783988625,-0.0337718301351958,-0.196080893146907,-0.0939136843963758,-0.284170346677174,-0.245199813003106,-0.12315918069462,0.164764552314342,0.08862273346186,0.0990861066630376,0.0270474986036862,0.0675774018643164,0.0825418134590186
"GOBP_B_CELL_DIFFERENTIATION",0.0684425835240622,-0.0549110923121487,-0.134641978678571,0.18857002579375,0.0759205164278833,0.316769742289225,-0.160366322975826,-0.221419479855199,-0.169484964454269,-0.344823444939516,-0.327576996861675,-0.396449386437442,0.256593603046894,0.172226087725072,0.23413599177043,0.305566793677219,-0.0605364550923048,0.17538184093205
"GOBP_NITRIC_OXIDE_TRANSPORT",-0.633905595882495,-0.185714714047285,-0.496201777044606,0.807427891078094,0.509135448713606,0.366995730348629,0.743134769750821,-0.24909540647132,-0.569654764850498,0.0848408034719136,-0.249428677287587,0.715330411392698,-0.639831538917293,-0.54298850639123,-0.484817434455855,-0.329650177570178,0.217075699965412,-0.222986059648915
"GOBP_COLLAGEN_FIBRIL_ORGANIZATION",0.049642023386613,-0.0225942337633968,0.0519854234362378,0.0794947368367037,0.095751119527686,-0.0194042659195867,0.238876736511056,-0.104377009812124,-0.289152561652913,-0.0737467697837795,-0.0130545662357568,0.353301769389189,-0.0171733134202271,0.153894923916194,-0.0606303889597478,-0.26022716813085,0.106787635852501,-0.14511129967599
"GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS",-0.359132045240646,0.13189342289984,0.252003661367804,0.198286140264277,0.0419467598816597,0.241763887033576,-0.481790084907595,-0.222683898394772,-0.121369773346965,-0.255211657905394,0.00781573686801812,-0.230972239124376,0.719132850298772,0.176677199570924,-0.159881244004891,-0.237414168696629,-0.37317013122275,0.0949481620259952
"GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS",-0.0284776719654828,0.0465553450483778,-0.104118386113321,0.00589801228321979,0.0557284613587186,0.19105465171495,-0.323119430907502,-0.422371809732765,-0.367809686343591,-0.427250089350904,-0.40723058496249,-0.108717317745825,0.06065140253285,0.0807031781035835,0.374386928040565,0.416569185474894,0.47479564297375,0.458755909629699
"GOBP_HEPARIN_METABOLIC_PROCESS",0.37964320675899,0.0820379512650887,0.169178586715659,-0.0128073138740034,-0.25167314719198,0.0641224936115512,-0.359286476785231,-0.286180988137073,-0.242279130905339,-0.375829718839286,-0.326090505461528,-0.281242657560252,0.178794912949412,0.249468875914697,0.530153278306781,0.303229773190639,-0.0472970376916679,0.192093376212014
"GOBP_DERMATAN_SULFATE_METABOLIC_PROCESS",-0.144108948154403,-0.0914552911945865,-0.204239667074177,0.0895708499892863,0.251287485238697,0.367585894844902,-0.462862505557037,-0.18369916620247,-0.159665199510126,-0.414049855578118,-0.122484645420589,-0.412887695874146,0.43448007771457,0.532614805486956,0.402680236779774,0.162854204912374,0.0897684988030347,0.395802259047585
