"","WT_100_1","WT_100_2","WT_100_3","C08_100_1","C08_100_2","C08_100_3"
"NSL1",1979.15345684406,1884.63772431284,1822.25923386835,1734.10679254413,1432.45015329654,1743.2114096058
"SGPP1",2869.20379016618,2637.43104630597,2410.90247943015,3235.80752010812,2720.80768762243,3132.02277750928
"FLCN",844.55255270501,865.340701585895,1018.6250740583,718.500801623588,813.699495363717,759.428660790682
"LY86",2826.54962083764,2849.78459270741,2753.57358729308,2605.8423622865,2351.4946726136,2542.3487585424
"SPATS2",697.632636128942,596.713465388065,549.212597533737,466.514738494936,497.664423503702,538.052724377189
"TULP4",620.855131337578,635.998871472332,547.334947627639,838.534703316628,617.539795588535,752.479640365147
"LINC02615",54.0286144828121,59.458992992405,61.9624469012421,47.6730389702854,21.7955221972424,19.854344072959
"CCT6B",143.128434857976,135.906269696926,106.087219694551,96.1973822078974,65.3865665917273,91.3299827356115
"RNF24",533.65105182146,560.613362499819,543.579647815442,707.433846148343,596.955135735584,665.120526444127
"AK3",1363.0376776541,1260.31829789258,1221.41126391691,1471.90507820756,1374.32876077056,1603.23828389144
"LSM5",1291.94739543988,1007.61757767486,1030.82979844794,956.865996475015,795.536560199348,1002.64437568443
"MXI1",560.191423848104,558.489827035804,462.840701853218,480.13560677216,325.721970614345,431.831983586859
"SATB2",605.68920446521,537.25447239566,492.88310035079,682.746022395874,647.811354195816,647.251616778464
"ZCCHC4",459.717158318664,531.945633735623,419.654754012958,425.652133663263,295.450412007064,376.239820182573
"TDRKH",345.024836346379,366.309867542495,365.202906736109,385.640833098916,541.255467898187,440.76643841969
"SF3A3",4517.55046710671,4372.35952040578,4579.58812097362,4813.27432746418,5164.32789840216,4943.7316741668
"ZBTB12",56.8722257713812,61.5825284564195,60.0847969951439,66.401732851469,111.399335674795,113.169761215866
"NSUN7",28.4361128856906,31.853031960217,6.57177467134386,8.51304267326526,8.47603641003872,0
"TCP1",3788.63810680351,3763.96660996564,3824.77285872213,4173.94482270196,4213.80095813353,4185.29573057976
"LSM8",2530.81404682646,2439.94224815262,2219.38218900813,2146.13805793017,2010.03149152347,2175.04339319266
"AFF1",3749.77541919307,3338.19774943074,3153.513017292,3998.57614363269,3556.30270518339,4109.84922310252
"DDX60",1022.75219345534,768.719837973236,779.224711030772,1110.95206886112,957.792114334375,1037.38947781211
"NOPCHAP1",740.286805457478,595.651697656057,719.139914035628,595.061682861241,552.153228996808,547.979896413669
"RNA5SP449",35.0712058923517,7.43237412405063,11.2658994365895,5.10782560395915,1.21086234429125,6.94902042553566
"SMYD3-AS1",58.7679666304272,30.7912642282097,21.5929739201298,18.7286938811836,16.9520728200774,11.9126064437754
"PRANCR",104.265747247532,101.929702272694,97.6377951171088,68.1043413861221,53.2779431488148,73.4610730699484
"RN7SL15P",26.5403720266445,9.55590958806509,22.531798873179,11.0669554752448,1.21086234429125,2.97815161094385
"TIMM9P2",25.5925015971215,14.8647482481013,22.531798873179,7.66173840593873,2.42172468858249,9.92717203647951
"CYP20A1",1272.04211641989,1058.58242881121,1083.40399581869,1000.28251410867,959.002976678667,951.023081094737
"TAGLN",85.3083386570718,46.7177802083182,118.29194408419,48.524343237612,26.6389715744074,59.563032218877
"THTPA",185.782604186512,161.388695265099,186.826165656775,286.038233821713,215.533497283842,219.390502006197
"LZIC",1385.78656796265,1113.79435087559,1223.28891382301,1621.73462925703,1311.36391886742,1460.28700656614
"TXN2",2180.10198790294,2264.75057237143,2222.19866386727,2336.83021381131,2860.05685721592,2439.10616936301
"BBIP1",420.854470708221,460.807195691139,415.899454200762,275.822582613794,409.271472370441,329.58211161112
"DUX4L50",79.6211160799336,92.3737926846292,97.6377951171088,61.2939072475098,54.4888054931061,53.6067289969893
"ADPRS",1181.99442561521,1372.86567748535,1241.12658793094,1047.10424881163,1179.37992333967,1024.48415416469
"DNAJC18",157.346491300821,175.191675781193,184.009690797628,237.513890584101,201.003149152347,255.128321337523
"LINC00900",55.9243553418582,64.7678316524412,45.0635977463579,81.7252096633465,111.399335674795,77.4319418845402
"PARK7P1",27.4882424561676,27.605961032188,22.531798873179,10.2156512079183,8.47603641003872,11.9126064437754
"RABL2A",314.692982601642,379.051080326582,348.304057581225,255.391280197958,295.450412007064,266.048210577651
"RNU6-418P",27.4882424561676,23.3588901041591,20.6541489670807,5.95912987128568,3.63258703287374,14.8907580547193
"TMEM255A",475.830955620556,521.327956415551,511.659599411772,680.192109593894,480.712350683625,736.59616510678
"RNU6-88P",30.3318537447366,38.2236383522604,61.023621948193,16.174781079204,3.63258703287374,31.7669505167344
"PPIL4",1495.73953778732,1119.10318953562,1164.14294178091,1250.56596870267,795.536560199348,980.804597204175
"ZHX2",214.218717072202,251.638952485714,229.073288543986,276.673886881121,300.293861384229,322.633091185584
"LINC01375",27.4882424561676,18.050051444123,20.6541489670807,9.36434694059178,2.42172468858249,9.92717203647951
"LRMDA",245.498441246462,278.183145785895,275.075711243393,187.286938811836,242.172468858249,168.761924620152
"TMC3-AS1",59.7158370599502,50.9648511363472,55.3906722298983,25.5391280197958,35.1150079844461,30.7742333130865
"SREBF1",2313.75171846569,2758.47256775479,3002.3621998511,2874.85451076168,3331.08230914522,3149.89168717495
"MIR646HG",816.11643981932,713.50791590886,803.634159810049,617.195593811731,560.629265406847,741.559751125019
"ITGAE",784.83671564506,699.704935392766,767.958811594183,629.113853554303,555.785816029682,686.960304924382
"HAUS8",531.755310962414,476.733711671247,548.273772580688,343.926923999916,497.664423503702,395.101447051884
"IK",4707.12455301131,4380.85366226184,4590.85402041021,3969.63179854359,3984.94797506249,4328.24700790507
"H1-7",33.1754650333057,63.706063920434,57.2683221359965,19.5799981485101,18.1629351643687,37.7232537386221
"ARHGEF26",20.8531494495064,16.9882837121157,11.2658994365895,1.70260853465305,6.05431172145623,5.9563032218877
"DIXDC1",18.0095381609374,11.6794450520796,21.5929739201298,28.9443450891019,50.8562184602323,33.7523849240303
"EXOSC1",621.803001767101,598.837000852079,636.523318167305,454.596478752365,443.175618010596,602.579342614306
"AAK1",2752.61572733485,2656.5428654821,2318.89763403133,2999.14493379135,2760.76614498404,3030.76562273719
"CCDC28A",680.570968397528,582.910484871971,650.605692463042,520.146907336507,535.201156176731,537.060007173541
"GOLGA7",380.096042238731,406.65704135877,466.596001665414,499.715604920671,480.712350683625,571.80510930122
"CDAN1",593.36688888141,511.772046827486,479.739551008102,441.826914742467,415.325784091897,431.831983586859
"RIC1",1895.74085904604,1996.1233361736,1691.76256539452,2331.72238820735,2082.68323218094,2008.2669029798
"ALG13-AS1",26.5403720266445,19.1118191761302,14.0823742957368,5.10782560395915,9.68689875432996,4.96358601823975
"FAM32A",2032.23420089735,2035.40874225786,2112.35614436053,2095.05980189058,2493.16556689568,2476.82942310164
"ZNF681",68.2466709256574,61.5825284564195,38.491823075014,34.052170693061,24.2172468858249,30.7742333130865
"CYP3A5",169.66880688462,169.882837121157,104.209569788453,107.264337683142,100.501574576173,89.3445483283156
"MCCC1-AS1",47.393521476151,49.9030834043399,66.6565716664877,32.349562158408,25.4281092301162,30.7742333130865
"RAB3GAP2",1973.46623426693,1954.71439462531,1865.44518170861,2356.41021195982,2043.93563716362,2175.04339319266
"TLNRD1",1028.43941603248,1183.87102118806,1138.79466804859,1190.12336572248,1393.70255827922,1326.27018407366
"IRAK3",9274.91215288275,8362.48265728896,8482.28345079883,10826.0363675914,8960.38134775522,9593.6190560538
"ZNF254",1053.08404720007,1051.15005468716,881.556630913127,972.189473286892,756.788965182029,728.654427477596
"MED4",1351.66323249983,1147.77091829982,1140.67231795468,1097.33120058389,956.581251990084,1045.33121544129
"GSN-AS1",307.110019165458,315.345016406148,346.426407675126,231.554760712815,203.424873840929,300.793312705329
"ACVR1",337.441872910195,386.483454450633,467.534826618463,543.98342682165,448.019067387761,509.263925471399
"C1orf159",303.318537447366,321.715622798191,454.391277275776,223.893022306876,297.872136695646,289.873423465202
"AGAP1",36.0190763218747,29.7294964962025,78.8612960561263,67.2530371187955,94.4472628547172,99.2717203647951
"ZNF740",2306.16875502951,2322.08602989982,2221.25983891423,2372.58499303903,2666.31888212932,2707.13981434796
"LYG1",38.8626876104438,49.9030834043399,43.1859478402597,22.1339109504897,16.9520728200774,26.8033644984947
"MIRLET7IHG",244.550570816939,316.406784138155,241.278012933625,236.662586316774,204.63573618522,129.053236474234
"MANBAL",570.617998572858,562.736897963833,595.215020233144,463.10952142563,475.86890130646,497.351319027623
"GEMIN2",305.214278306412,329.147996922242,292.913385351326,263.904322871223,210.690047906677,241.230280486452
"PHF10",1845.50372628132,1704.13720987161,1581.92004588777,1607.26245671248,1333.15944106466,1479.14863343545
"SH3GLB1",3412.33354628287,3237.32981489005,3066.20229665844,3978.14484121685,3420.68612262277,3570.80378152168
"RAP2B",1747.87307204045,1662.72826832333,1656.08721717865,1832.85808755401,1893.78870647151,2021.17222662723
"BIK",272.038813273107,384.359918986618,269.442761525098,202.610415623713,267.600578088365,221.375936413493
"MTHFR",2004.74595844119,2142.6472831906,2322.65293384353,2388.75977411823,2649.36680930925,2341.81988340552
"POLDIP2",2385.78987110944,2538.68664722929,2584.58509574424,2931.04059240523,3069.53604277831,2550.29049617159
"AGAP13P",27.4882424561676,53.0883866003616,35.6753482158667,17.877389613857,20.5846598529512,15.8834752583672
"GPRIN1",39.8105580399668,67.9531348484629,44.1247727933088,66.401732851469,79.9169147232222,111.18432680857
"FAM149A",330.806779903534,334.456835582278,305.118109740965,290.294755158345,240.961606513958,216.412350395253
"ZNF449",456.873547030095,320.653855066184,381.162930937944,313.279970376161,278.498339186987,308.735050334513
"RNU6-611P",19.9052790199834,41.4089415482821,23.4706238262281,11.9182597425714,7.26517406574747,13.8980408510713
"SIGLEC1",670.144393672775,818.622921377576,855.269532227751,725.3112357622,613.907208555662,579.746846930403
"ZNF316",1845.50372628132,2281.73885608354,2222.19866386727,1666.85375542534,1943.43406258745,1862.33747404356
"ARHGEF35-AS1",2.84361128856906,5.30883866003616,2.81647485914737,19.5799981485101,21.7955221972424,3.9708688145918
"TNFSF15",555.452071700489,591.404626728028,588.6432455618,652.099068772119,743.469479394825,678.02585009155
"PAXIP1-DT",187.678345045558,302.603803622061,254.421562276312,161.74781079204,208.268323218094,169.7546418238
"SEC62",6176.323718772,5677.27206304267,5218.92791400008,5640.74207530556,4538.31206640359,4735.26106140073
"JDP2-AS1",64.4551892075653,59.458992992405,59.1459720420948,93.6434694059178,96.8689875432997,93.3154171429074
"CFP",38.8626876104438,47.7795479403255,75.1059962439299,37.4573877623671,20.5846598529512,23.8252128875508
"SETD6",681.518838827051,595.651697656057,578.31617107826,514.187777465222,469.814589585003,544.009027599077
"SLC35C1",352.607799782563,421.521789606871,388.673530562337,513.336473197895,422.590958157645,507.278491064103
"WDFY2",1873.93983916701,1884.63772431284,1944.30647776473,2120.59892991038,2137.17203767405,2145.26187708322
"MEAF6",1365.88128894267,1499.21603759421,1369.74560649867,1208.85205960367,1295.62270839163,1180.34075513741
"C19orf53",1209.48266807137,1319.77729088499,1572.53179635728,1037.73990187103,1271.40546150581,1145.59565300974
"GOLGA8O",193.365567622696,238.897739701627,166.172016689695,143.870421178183,142.881756626367,145.929428936249
"YPEL5",4099.53960768706,3873.32868636238,4001.27194989536,3876.839633405,3458.2228552958,3312.69730857321
"INO80D-AS1",66.3509300666114,111.485611860759,101.393094929305,51.9295603069181,33.9041456401549,76.4392246808922
"ANXA2R",67.2988004961344,87.0649540245931,64.7789217603895,42.5652133663263,43.5910443944848,44.6722741641578
"DIS3L2",562.087164707151,667.851903432549,611.175044434979,652.099068772119,797.958284887931,775.31213604905
"FBXO41",1705.21890271191,1847.47585369258,1934.91822823424,2021.8476349005,2236.46274990593,2001.31788255427
"PINK1",181.99112246842,242.083042897649,230.012113497035,282.633016752407,290.606962629899,281.931685836018
"PTPRG-AS1",20.8531494495064,11.6794450520796,29.1035735445228,55.3347773762242,39.9584573616111,34.7451021276783
"ADM5",24.6446311675985,21.2353546401446,67.5953966195369,10.2156512079183,19.3737975086599,17.8689096656631
"HEXB",3002.85352072893,2734.05190991862,2624.95456872535,3192.39100247447,3103.44018841846,3094.29952377066
"RBM45",652.134855511837,570.169272087884,577.377346125211,477.581693970181,472.236314273586,536.067289969893
"IGFLR1",127.014637556085,156.079856605063,147.395517628712,83.4278181979995,106.55588629763,108.206175197627
"KIZ",333.650391192103,352.506887026401,368.958206548305,261.350410069243,291.81782497419,284.909837446962
"PLIN2",314.692982601642,230.403597845569,201.847364905561,342.224315465263,364.469565631665,288.880706261554
"TIGD3",36.0190763218747,46.7177802083182,51.6353724177018,16.174781079204,33.9041456401549,15.8834752583672
"ZNF687",1849.29520799941,2246.7005209273,2594.91217022778,2366.62586316774,2927.86514849623,2620.77341763059
"THAP5",639.812539928038,506.46320816745,632.768018355109,767.876449128526,617.539795588535,798.144631732952
"CEP68",839.813200557395,655.110690648462,626.196243683765,886.207742286913,845.18191631529,830.904299453335
"COPS7B",1253.08470782943,1260.31829789258,1323.74318379926,1045.40164027697,1051.0285148448,1214.09314006144
"DUSP23",898.581167187823,1118.04142180362,1059.93337199246,675.084283989935,929.942280415677,920.24884778165
"TCTN1",457.821417459618,571.231039819891,595.215020233144,460.55560862365,398.37371127182,449.700893252522
"DPF3",1215.16989064851,1329.33320047306,1296.51726016084,1154.36858649477,1026.81126795898,1140.6320669915
"ARFGAP2",3734.6094923207,4236.45325070886,4547.66807256995,4416.56653889002,5061.40459913741,4735.26106140073
"ZKSCAN1",3522.28651610754,3193.79733787776,3143.18594280846,3846.19267978124,3504.23562437886,3704.82060401415
"ZDHHC3",2736.50193003296,3003.74091384846,2961.05390191693,3217.93013049427,3173.67020438735,3325.60263222064
"ARG1",34.1233354628287,22.2971223721519,46.002422699407,23.8365194851427,10.8977610986212,1.9854344072959
"DARS2",937.443854798266,933.293836434357,877.80133110093,1042.84772747499,1074.03489938633,1061.21469069966
"FGD4",3364.94002480672,2780.76969012694,2715.08176421806,3692.10660739514,3124.02484827141,3383.18023003222
"SLC25A25",563.035035136674,622.195890956238,519.170199036165,650.396460237466,705.932746721796,687.95302212803
"TRAF3IP2-AS1",111.848710683716,176.253443513201,102.331919882354,92.7921651385913,73.862603001766,87.3591139210197
"KIAA1143",1446.45027545213,1423.8305286217,1218.59478905776,1641.31462740554,1433.66101564083,1675.70663975774
"EXO5",208.531494495064,175.191675781193,184.009690797628,170.260853465305,111.399335674795,119.126064437754
"GRM1",20.8531494495064,29.7294964962025,35.6753482158667,45.9704304356324,67.8082912803098,48.6431429787496
"TMEM161B",958.297004247773,942.849746022422,898.455480068011,824.062530772077,629.648419031448,866.642118784661
"SNX11",1740.29010860426,1653.17235873526,1587.55299560607,1955.44590204903,1887.73439475005,1804.75987623197
"PDIA3",19327.0780579744,18206.131300728,17602.9678696711,17345.324446778,16437.4563237537,16464.2148225013
"CHD6",2813.27943482432,2556.73669867342,2512.29557435945,3129.39448669231,2834.62874798581,2914.61770991038
"ZNF460",62.5594483485193,97.6826313446654,58.2071470890456,113.223467554428,128.351408494872,98.2790031611471
"ZNF573",109.95296982467,110.423844128752,52.5741973707509,137.059987039571,122.297096773416,164.79105580556
"COX4I1",8763.06212094032,9304.27063557938,8858.75225697153,7110.09324071114,8897.41650585207,7907.98524425958
"EID1",7838.88845215537,7016.16117310379,6938.85522798607,6867.47152452308,6231.09762372275,6461.59627854451
"RNF32-AS1",18.0095381609374,21.2353546401446,12.2047243896386,5.10782560395915,4.84344937716498,5.9563032218877
