"gene","AD_logFC","AD_padj","AD_label","AD_drug_logFC","AD_drug_padj","AD_drug_label"
"EPHB2",-1.33018768176661,4.24610643471675e-16,"down",1.11517865062052,1.62218504266729e-11,"up"
"CH25H",3.01584500963634,5.13453269897169e-16,"up",-2.01443753825668,3.31861231168792e-15,"down"
"BCL9L",-1.1735336576082,5.19251754886303e-16,"down",1.09304372482432,1.48779678847827e-14,"up"
"TMEM106B",-1.38021985463667,5.79553971402879e-16,"down",1.38840736377869,4.43509241617576e-17,"up"
"PFDN5",1.33987336768234,5.99527300216978e-16,"up",-1.1445354711766,2.76380867853374e-12,"down"
"NAA35",-1.05165960985327,6.01124551633522e-16,"down",1.0034453809556,1.16160403879993e-13,"up"
"FAM229A",1.71436299215495,6.1431702915782e-16,"up",-1.94736288098638,7.59843139842976e-20,"down"
"NME1",1.11735754989988,6.70415799240913e-16,"up",-1.09408181862286,1.57321343843885e-15,"down"
"VEZF1",-1.04690077517434,6.716919557786e-16,"down",1.17302617529873,1.59827071580736e-21,"up"
"RTEL1-TNFRSF6B",1.87015492226549,7.21905401477166e-16,"up",-1.80046104169535,7.08002751640823e-16,"down"
"ZNF513",1.07254201889883,7.65068494544134e-16,"up",-1.01496025602909,2.01261441007114e-16,"down"
"LINC01176",1.38998240385439,8.57276089127805e-16,"up",-1.28645571667089,7.39218268673961e-17,"down"
"TNFSF15",-1.10536096729868,9.18198344133624e-16,"down",1.28487821847049,5.60343759694018e-22,"up"
"NAA10",1.02695015581709,9.5046906453773e-16,"up",-1.2354361508616,7.78004816422477e-22,"down"
"RNF24",-1.31162121880315,1.03089673763055e-15,"down",1.45598982436294,1.32193749493904e-24,"up"
"CD302",-1.52760069725601,1.06978948180266e-15,"down",1.41351246124097,3.85185758829114e-11,"up"
"LAMC1",-1.12519553241624,1.10004551159479e-15,"down",1.34696389241291,3.85818217218545e-28,"up"
"WASHC1",1.30581669554763,1.11250207487191e-15,"up",-1.19521781762868,3.03115158230016e-14,"down"
"NRBP2",1.39423737563223,1.15106596215233e-15,"up",-1.25667651139835,5.79203564367109e-12,"down"
"DCUN1D2",1.15965528590698,1.27022832809154e-15,"up",-1.14655306640587,9.46387847811041e-19,"down"
"NT5C",1.07981331630195,1.38900907426093e-15,"up",-1.18617923390851,6.34010615781904e-20,"down"
"WBP4",1.2082254711244,1.4198523420699e-15,"up",-1.12051320240486,6.69754277368042e-22,"down"
"FOXP1",1.13292131454144,1.58833042523124e-15,"up",-1.0257990161409,5.96815527653187e-17,"down"
"RBFOX2",-1.04528867739115,1.69024438954053e-15,"down",1.18343860058041,3.14658686874481e-21,"up"
"PDK3",-1.18495115461093,1.80662140675162e-15,"down",1.02990742769046,9.22430519015996e-22,"up"
"RSPH4A",2.48304144189295,2.17168322386298e-15,"up",-2.48085180345324,4.33690956895411e-13,"down"
"CCDC59",1.11397835434133,2.20143198458865e-15,"up",-1.06572163751183,4.97838855886121e-19,"down"
"PHACTR2",-1.26040717225706,2.42886071646358e-15,"down",1.07602458129445,1.83624656115202e-14,"up"
"PAPSS2",-1.60341895804016,2.48562300125319e-15,"down",1.0221917583048,1.37973788844121e-05,"up"
"MBTPS2",-1.34200618877615,2.48873511742183e-15,"down",1.3006455457678,2.56235030517578e-20,"up"
"MUC6",3.05676497405278,2.51359832413761e-15,"up",-1.81496589829145,1.27920287127672e-08,"down"
"PILRB",1.69322340053511,3.06034164508102e-15,"up",-1.1998161689357,6.23078041483603e-12,"down"
"GTF2IP4",-1.03913631623542,3.2194507333509e-15,"down",1.02393462292288,3.9962801306846e-16,"up"
"HTR7",-1.4988306826984,4.10131087487476e-15,"down",1.50485128568179,1.04730576933416e-15,"up"
"MSH5",1.93483894683728,4.32251656990874e-15,"up",-1.25902878663852,9.65718530967269e-09,"down"
"AKR7L",2.51918535593088,4.7808364665748e-15,"up",-2.53265002000012,5.30576803442184e-17,"down"
"MYO9A",-1.11061404013061,5.23501427479889e-15,"down",1.17069220170956,6.93812865442492e-15,"up"
"RNASEL",-1.18852976738201,5.27058981524967e-15,"down",1.24344928545484,7.22492279351155e-18,"up"
"CENPE",1.03568448726804,5.29532230150644e-15,"up",-1.29822730730452,1.26115535350019e-18,"down"
"PTOV1",1.07610479604947,5.83646771651041e-15,"up",-1.10123450883518,6.31001339892665e-18,"down"
"CBWD6",1.32044222986791,7.66259514982641e-15,"up",-1.25417459672406,2.99277140151937e-15,"down"
"PTPRN2-AS1",-1.79058105263523,7.78073141552543e-15,"down",1.27605338147395,9.41442627819808e-07,"up"
"ANKS3",1.47157295646652,7.96065245520884e-15,"up",-1.30163224207859,1.4682030913514e-20,"down"
"PCBP1",-1.46517339838832,9.90912529750106e-15,"down",1.22247903777141,9.31057923141228e-10,"up"
"KLF11",-1.31816817371228,1.22865094840275e-14,"down",1.28968054829935,2.05458252441644e-14,"up"
"ANKRD36",1.05600830519139,1.61116044481246e-14,"up",-1.0342996505,2.87437063305054e-13,"down"
"PMAIP1",1.43571139086633,1.63372688403228e-14,"up",-1.42585017779359,2.36669130394288e-16,"down"
"RIMS3",-1.43592554834831,1.67267253625791e-14,"down",1.04466492966851,1.88766384623471e-07,"up"
"ZNF280D",1.06589801728157,2.06294970691247e-14,"up",-1.31184568007819,6.80628909355036e-26,"down"
"VAV3",-1.33938484318788,2.31994512793345e-14,"down",1.09839436526807,6.34840514210554e-10,"up"
"DMPK",1.99048227061825,2.51604798822933e-14,"up",-1.356590284223,3.73656508987153e-11,"down"
"CPT2",-1.30122170654941,2.81659487036424e-14,"down",1.2852345247595,5.25111988884684e-16,"up"
"BRICD5",1.8800964114199,3.50411627084213e-14,"up",-1.50669454286663,1.03344542867657e-11,"down"
"RAB4B",1.65397379958153,3.61642808859117e-14,"up",-1.37489739876002,7.34518426434698e-11,"down"
"PTGR1",-1.05843119351213,4.51237467847004e-14,"down",1.07080307293992,8.83657774747533e-17,"up"
"ZNF551",-1.53206257836155,5.02562308350483e-14,"down",1.53888246614885,1.74397655697236e-12,"up"
"LY6G5B",1.48686682136913,5.16797942698351e-14,"up",-1.28684694444297,1.02866485603577e-10,"down"
"PAQR8",-1.20803520028922,5.57897159556565e-14,"down",1.0904742806481,6.9887528565567e-12,"up"
"FAR2P1",2.08090583413313,6.13759708189035e-14,"up",-1.09043143220589,1.37567379843706e-06,"down"
"NME9",2.09402705626529,6.23488147030161e-14,"up",-1.59036882895093,7.94121499638512e-11,"down"
"RPS7P3",4.21076063563056,6.47464400775141e-14,"up",-2.37035552674906,2.08351948263068e-08,"down"
"GPR137B",-1.59239017987813,6.88075994145829e-14,"down",1.55785044689956,1.05514842750032e-14,"up"
"MPDZ",-1.41515790770493,7.52953076123296e-14,"down",1.26535725375418,1.66726100023737e-13,"up"
"TUT1",1.29450722446695,8.38332544421256e-14,"up",-1.13339607418989,1.42643489476724e-11,"down"
"TGM2",-1.51558357266338,9.55542529572918e-14,"down",1.60222667956897,2.43733315819193e-19,"up"
"TBC1D8B",-1.61940182599646,1.08126134714364e-13,"down",1.3055862320344,1.64877246106248e-08,"up"
"CTBP1-AS",1.64053887249533,1.40233146906754e-13,"up",-1.52917430838248,5.28298992838614e-14,"down"
"GRIN2C",2.21449413637194,1.51958260178834e-13,"up",-1.81872705806474,5.81255008259326e-12,"down"
"EPS8L3",1.54163252824793,1.54958450408897e-13,"up",-1.21255337575948,3.65195963014337e-08,"down"
"LINC01355",1.46273829722028,1.57820693181635e-13,"up",-1.09558585430116,4.89140211097531e-09,"down"
"SNX33",-1.40637410381119,1.57820693181635e-13,"down",1.1869923439799,1.7705373556191e-09,"up"
"ZNF561",-1.01400844830671,1.70106837331482e-13,"down",1.21126586035091,3.82362401980594e-21,"up"
"SLC9A9",-1.52658046875083,2.06496126328685e-13,"down",1.14126860827009,4.64001687837653e-07,"up"
"TMEM91",1.92932933000754,2.23447399938656e-13,"up",-1.70624837083436,2.67024567229799e-13,"down"
"GPC2",1.7699534954482,2.24854608327836e-13,"up",-1.56120683968106,1.09510118175953e-12,"down"
"CCDC17",1.72535279895162,2.80091199970832e-13,"up",-1.58272251358182,3.18400612924776e-11,"down"
"LINC00926",1.69658044199971,3.03467657441643e-13,"up",-1.45106992747958,6.08421417294937e-12,"down"
"RASL10A",2.04075928092932,3.14616222829538e-13,"up",-2.28562112037717,6.83662136141144e-17,"down"
"KIF13B",-1.09216170552688,3.14812503264732e-13,"down",1.12106546105218,6.42211496902201e-16,"up"
"MST1",1.46820232817722,4.14328080249593e-13,"up",-1.1911825118794,2.0517962669588e-10,"down"
"SUMO4",2.5280747299289,4.45656430139937e-13,"up",-3.06490820290089,2.66709149335741e-20,"down"
"ERVW-1",-3.26597692010835,4.500312994309e-13,"down",3.17630426838803,1.96201905355732e-13,"up"
"C1orf35",1.00249955017206,4.52910445506567e-13,"up",-1.11510447586554,5.70673919059617e-19,"down"
"INTS5",-1.20904724578464,6.43092222350355e-13,"down",1.18072528048972,2.16031513849874e-16,"up"
"TECPR2",-1.15425851272398,7.30641583047851e-13,"down",1.11991882665488,1.84155660271655e-11,"up"
"LINC00662",1.2917912141749,7.63552577074377e-13,"up",-1.42207248800048,1.56655457207148e-20,"down"
"WASH7P",1.39205650292108,8.31064862289438e-13,"up",-1.18143918327203,3.08936582650815e-11,"down"
"ZNF792",-1.57840403577748,9.01753492082829e-13,"down",1.75349636253405,3.38312788863975e-18,"up"
"ALDH1A1",-2.38572504353359,1.14666475016784e-12,"down",1.58827787556843,0.000146436670309411,"up"
"ALG11",-1.06365398080593,1.26148355343569e-12,"down",1.25750143108906,5.44002933981067e-20,"up"
"SIAE",-1.26795926203594,1.37338644284394e-12,"down",1.26806247823706,6.47237350173686e-15,"up"
"TNIK",-1.704597433479,1.51286055851293e-12,"down",1.66850814239687,2.5322392846025e-13,"up"
"LZTR1",1.1037740785369,1.57872809642853e-12,"up",-1.05199997528336,2.81428092456904e-11,"down"
"IGF2BP3",-1.30108442016187,1.61767443262667e-12,"down",1.35159802914381,2.37680010613546e-14,"up"
"MYL5",1.29379272914425,1.66843123454781e-12,"up",-1.1363948993916,2.70600615791949e-12,"down"
"ANKRD36C",1.1534911905285,1.73941116839188e-12,"up",-1.13399849696108,6.05526577944188e-13,"down"
"RPL36A",1.20737554047104,2.13156476410603e-12,"up",-1.17370573885236,3.42828837129362e-12,"down"
"LINC00674",-1.26989215882033,2.56312128169054e-12,"down",1.19589461929164,8.82213323286794e-12,"up"
"TBC1D22A-DT",1.79571104976834,2.56312128169054e-12,"up",-1.36978247601717,2.33420474205592e-10,"down"
"YJEFN3",1.93455398378766,2.83380952412482e-12,"up",-1.3803239311595,6.57045027096469e-08,"down"
"CDKN2A",1.1902903109172,2.87657379795855e-12,"up",-1.17986833329978,2.42914004354603e-16,"down"
"ODF3B",1.31750010005459,2.9309959257609e-12,"up",-1.52582560388637,2.99117203900384e-21,"down"
"MMP2-AS1",1.59599784076549,2.95883901508736e-12,"up",-1.32495550830869,7.02881735378441e-10,"down"
"DDIT4L",-2.18738469116179,3.12768973498078e-12,"down",1.20965848843749,0.000258974044161547,"up"
"PPP1R9A-AS1",4.73540777330984,3.59186359205807e-12,"up",-3.8154621161937,2.05233448825319e-10,"down"
"TCP11L1",-1.11850991057082,3.93232954624026e-12,"down",1.13514356470537,6.28686428462612e-13,"up"
"PRKACB",-1.50512720871871,4.02132024739317e-12,"down",1.04301548854331,8.51278682185001e-07,"up"
"COL7A1",1.42457719269411,4.07114014784761e-12,"up",-1.10289476298443,3.09666643350962e-08,"down"
"ZMYND19",1.07347058765349,4.56452779237856e-12,"up",-1.21856522912026,2.76770832322847e-19,"down"
"DDIT3",1.36492961633611,4.9205257189405e-12,"up",-1.44002042535369,8.47176494199191e-14,"down"
"ALKBH6",1.52407311622236,5.24401056719566e-12,"up",-1.28875461288343,1.83375213567567e-10,"down"
"EBLN2",1.81239944097512,5.25675462725741e-12,"up",-1.82341213606889,2.87437063305054e-13,"down"
"THTPA",-1.77568371031091,5.33207273345403e-12,"down",1.58608578629977,7.55121351660831e-10,"up"
"PKDCC",1.06411435346789,5.45083527852464e-12,"up",-1.14581645725525,9.64012986656666e-14,"down"
"ADGRG6",-2.41729509440635,6.16265312805195e-12,"down",1.97613107302364,1.09477433361443e-08,"up"
"MXD3",1.23965032616142,6.16265312805195e-12,"up",-1.34315489005934,2.91824612805024e-16,"down"
"RBM12B",-1.12620675512673,6.39224449726801e-12,"down",1.14505447877844,1.0786134075805e-11,"up"
"ISG15",1.36007385617408,6.72914063502829e-12,"up",-1.2607593471785,2.86659597141075e-14,"down"
"AMER1",-1.28300554492691,6.87620571446207e-12,"down",1.1345226699281,5.50390702315137e-10,"up"
"PAM16",1.43139339615991,6.95750892015697e-12,"up",-1.11014483998675,2.85951817171447e-10,"down"
"EDN1",2.37469181405292,7.68503928091317e-12,"up",-1.16713860893604,1.24007746034362e-05,"down"
"VCPKMT",1.19882640832834,7.76492777330439e-12,"up",-1.06688949451491,2.95638194474004e-11,"down"
"RIPK2-DT",1.27417309164596,9.33376919451405e-12,"up",-1.33542642170553,1.58718704444444e-18,"down"
"NPR2",1.38455106768663,9.6599666169509e-12,"up",-1.24791069203964,9.82611906339116e-13,"down"
"MAOA",-1.62414120761094,9.93458176050923e-12,"down",1.32084856657757,4.99270599601429e-07,"up"
"CCDC146",1.19579810348074,1.00029986876113e-11,"up",-1.46364646088302,2.73876588604093e-16,"down"
"BABAM1",1.00191871892258,1.02304734453707e-11,"up",-1.00525833489449,8.37369547592898e-10,"down"
"HDAC10",1.7380461217594,1.06712107829165e-11,"up",-1.36893635370154,6.33110119581798e-09,"down"
"TANGO6",-1.17354811498065,1.113967181919e-11,"down",1.17518460256299,2.74495716694975e-12,"up"
"RBMS1P1",-1.41847739047284,1.19050035432134e-11,"down",1.59424931236622,2.02795252932473e-16,"up"
"LINC00173",4.20493986375116,1.24775310967276e-11,"up",-2.20045831637573,2.01208350366786e-06,"down"
"SCX",2.44340914473555,1.26489009797113e-11,"up",-2.37392153675172,1.85791147135113e-11,"down"
"MT-ATP8",1.41589476889344,1.27982607159026e-11,"up",-1.2149723036804,8.00057080339545e-05,"down"
"LINC01001",1.52492486826698,1.39675493855695e-11,"up",-1.12939621664149,5.18179350616386e-09,"down"
"VWA5A",-1.26547845002151,1.40046863633086e-11,"down",1.12418867713536,2.60661270399013e-11,"up"
"TIGD1",1.76240919677409,1.41375426550903e-11,"up",-1.2922867972858,1.66906144316753e-07,"down"
"TMOD2",-1.33131063615721,1.45508269562465e-11,"down",1.45112720562696,5.39354255670638e-15,"up"
"DXO",1.16251191241408,1.52873543567247e-11,"up",-1.3325002403038,3.19714121297834e-15,"down"
"DOC2GP",1.57287924163049,1.55415082117935e-11,"up",-1.21103680095994,3.2610943240479e-08,"down"
"YES1P1",3.07166522067129,1.56190983679679e-11,"up",-2.81705067768498,4.07979433142246e-11,"down"
"CLEC9A",2.22580274178569,1.60168600280785e-11,"up",-1.78663403321531,1.0493057134982e-10,"down"
"SGF29",1.00405880472839,1.68559884994209e-11,"up",-1.20929133060169,1.16681987578491e-14,"down"
"USP3-AS1",1.90761422024236,1.79187728386206e-11,"up",-1.34683042955202,7.52365234888731e-09,"down"
"DNAH14",1.16780107477734,1.95810347511954e-11,"up",-1.14315872689769,5.04297385889565e-13,"down"
"SRBD1",-1.02136669012962,2.05810102615107e-11,"down",1.05211375675676,8.55024259716329e-14,"up"
"LINC01357",2.6964432103699,2.22930201330252e-11,"up",-1.99645896431587,1.62196465296888e-08,"down"
"MEMO1",1.28475350226115,2.34001867300672e-11,"up",-1.18130375217803,1.34350982601943e-10,"down"
"PGA3",-1.83721328031,2.66692201166607e-11,"down",1.37605872752495,2.04274913258182e-11,"up"
"MSTO2P",1.53498711742819,2.85891677519869e-11,"up",-1.49010282363402,4.04222121041202e-12,"down"
"CRYGS",1.76965302938117,3.31133882635665e-11,"up",-1.07730730001728,1.18840938205817e-05,"down"
"SYCP2L",3.85282481800137,4.09844138025351e-11,"up",-2.86003247217292,4.36641272948644e-09,"down"
"NPIPA1",1.33470421606132,4.20438352650451e-11,"up",-1.52013257854215,4.52468357605339e-18,"down"
"CCDC134",-1.24617840005448,5.77143288737603e-11,"down",1.27920414902689,1.46017256093636e-12,"up"
"SUCNR1",-1.35563623021539,5.77143288737603e-11,"down",1.09390200087158,1.20626652901098e-06,"up"
"KLRK1-AS1",-3.42580044467565,5.81105438628583e-11,"down",2.03887411168269,0.00518773603820554,"up"
"TNFRSF12A",1.33410111765933,6.00992021878852e-11,"up",-1.37142628715691,8.10872404014106e-13,"down"
"PLXNA2",-1.29675134145132,6.24153334735139e-11,"down",1.33162658039526,3.18290519472779e-12,"up"
"LINC01089",1.402904343229,9.96738513824844e-11,"up",-1.49218219957218,1.27606681525622e-24,"down"
"ALKBH2",1.38713576637072,1.00570115128422e-10,"up",-1.16571811295177,8.36814735855749e-09,"down"
"PARL",1.13276448838744,1.06974306898646e-10,"up",-1.24063403342962,1.04096720091584e-13,"down"
"ELF3",3.38527530708885,1.10118877150703e-10,"up",-2.59489231903935,4.01851009896985e-09,"down"
"FAM234B",-1.18163212994714,1.15112361589132e-10,"down",1.33646517453599,1.46676396604165e-14,"up"
"CADPS2",-4.5753056130796,1.17896951317183e-10,"down",2.66285221801765,0.00864198748284067,"up"
"LIN7B",1.86279214677004,1.22509059092033e-10,"up",-1.89043139033814,9.66568365662358e-11,"down"
"WASH8P",1.2050140370074,1.3805743649082e-10,"up",-1.26380324471358,2.4755308255534e-18,"down"
"ZGPAT",1.07214340440537,1.39442118064111e-10,"up",-1.27891725002531,5.18310648282072e-14,"down"
"SNHG30",1.23387910633604,1.53873954662364e-10,"up",-1.30139790047689,5.49401624190277e-14,"down"
"RPSAP47",-1.62289696137137,1.54729852056063e-10,"down",1.55764005295112,2.16326281323691e-14,"up"
"AKT3",-1.06786636578899,1.63572684983096e-10,"down",1.54497680963558,2.1112954850057e-26,"up"
"PI4KAP1",1.45354226247904,1.7355069802627e-10,"up",-1.14495496795975,1.92044058958536e-06,"down"
"FUT10",-1.18864062478936,1.79624118128954e-10,"down",1.06046993971136,9.9157817173344e-08,"up"
"RPL22P1",1.03004580553122,1.97333687753515e-10,"up",-1.03463291611218,1.93900469394329e-09,"down"
"IRF7",1.09849123953474,1.98219761865942e-10,"up",-1.18456243092927,3.33699561487397e-16,"down"
"ZRANB1",-1.22728387633688,2.12288668537675e-10,"down",1.25446682938169,1.44282004083195e-12,"up"
"TRIM39",1.01866906873277,2.18576802385743e-10,"up",-1.02379670954352,1.36882620710602e-10,"down"
"IFIT1",1.23070603273818,2.18893933600091e-10,"up",-1.36227742368383,1.13171230014463e-15,"down"
"YY1P1",2.35755753113887,2.22367433813934e-10,"up",-2.10749670573738,1.88184886467379e-12,"down"
"NGRN",-1.49426974765661,2.30992941361976e-10,"down",1.38615801296372,5.96591583494175e-09,"up"
"RNF175",1.07051759200802,2.3876111846174e-10,"up",-1.08683547550081,1.51407217480601e-11,"down"
"LINC00680",1.29508605994951,2.49496945131586e-10,"up",-1.00288623513754,1.50667181427979e-08,"down"
"SIGLEC1",1.11675095371571,2.5095546170051e-10,"up",-1.37667555252791,5.95766920911564e-19,"down"
"SLC2A9",-1.61554514934862,2.5095546170051e-10,"down",1.46680355614477,9.75520004538514e-09,"up"
"REPS2",-1.45639574185765,2.65865778000759e-10,"down",1.33930959498178,3.34909628850027e-10,"up"
"ACACB",-1.45242725989118,2.71867453015376e-10,"down",1.20336012117072,8.0167220479428e-09,"up"
"PLAU",-1.84682876858437,2.80319010906738e-10,"down",1.45670021777851,8.6892351874903e-06,"up"
"RPS20P14",1.22227391396016,2.82203242682769e-10,"up",-1.12739938727003,1.80891223021221e-10,"down"
"ABCA11P",2.21095351666697,2.93638503845142e-10,"up",-1.90174628067634,5.97109759040204e-09,"down"
"KCNC4",-1.11611083445357,2.9639658965722e-10,"down",1.30503472380867,2.9139941399806e-16,"up"
"CATSPERG",1.78010241208453,3.11531243544548e-10,"up",-1.42846434227612,4.7626792311293e-09,"down"
"CCT6P1",1.22632210536499,3.26537023530066e-10,"up",-1.16444349136208,3.05824997053708e-10,"down"
"FAM238A",2.81922176599898,3.49971767637368e-10,"up",-2.71974306019068,6.81574055212264e-12,"down"
"FBXL14",-1.58489884418003,3.63467175680761e-10,"down",1.31967048329125,2.48438559063718e-06,"up"
"HSPA7",1.72705643850822,3.65143205123979e-10,"up",-1.59757520550504,2.16348841826707e-13,"down"
"TBC1D3L",1.72412504274733,3.85775645779337e-10,"up",-1.57886424998549,2.21970901554667e-10,"down"
"SLC39A14",-1.05937272477072,3.93364771627647e-10,"down",1.03718390682806,6.48884455651098e-11,"up"
"PNMA8A",-1.07693695952392,4.15235928735932e-10,"down",1.16729091947321,1.74539609683786e-13,"up"
"ENTPD1-AS1",1.33972397311127,4.44736436433196e-10,"up",-1.00794114961652,6.64659854310382e-08,"down"
"CCDC150",1.32820372695843,4.62571764040176e-10,"up",-1.42553143555441,1.73863320815174e-11,"down"
"CELSR2",-1.28598377812129,4.6519258662883e-10,"down",1.31964444697716,5.55043474760559e-11,"up"
"CAPS",1.26997505847302,4.77238414450847e-10,"up",-1.06207021061676,6.06921719282624e-10,"down"
"PROS1",-1.1522384694267,4.84177082557368e-10,"down",1.07396439384799,5.57331533866988e-07,"up"
"SNORA33",2.09061424841548,5.36704072644171e-10,"up",-1.99515988078077,2.24487783002535e-09,"down"
